TargetChr	TargetGene	TargetGeneTSS	expressed_proxy	geneFailedToRunThroughModel
chr10	ZEB1	31608100	TRUE	FALSE
chr10	ARHGAP12	32217804	TRUE	FALSE
chr10	KIF5B	32345371	TRUE	FALSE
chr10	EPC1	32636146	TRUE	FALSE
chr10	LOC102031319	32636291	FALSE	FALSE
chr10	LOC101929431	32734984	FALSE	FALSE
chr10	CCDC7	32735009	FALSE	FALSE
chr10	ITGB1	33247293	TRUE	FALSE
chr10	NRP1	33623833	FALSE	FALSE
chr10	LINC00838	34061608	FALSE	FALSE
chr10	PARD3	35104253	TRUE	FALSE
chr10	PARD3-AS1	35104695	FALSE	FALSE
chr10	CUL2	35363258	TRUE	FALSE
chr10	CREM	35415768	TRUE	FALSE
chr10	CCNY	35625801	TRUE	FALSE
chr10	GJD4	35894337	FALSE	FALSE
chr10	FZD8	35930362	FALSE	FALSE
chr10	PCAT5	36067229	FALSE	FALSE
chr10	ANKRD30A	37414784	FALSE	FALSE
chr10	LINC00993	37598113	FALSE	FALSE
chr10	MTRNR2L7	37891859	FALSE	FALSE
chr10	ZNF33BP1	38084103	FALSE	FALSE
chr10	ZNF248	38146564	TRUE	FALSE
chr10	ZNF25	38265583	FALSE	FALSE
chr10	ZNF33A	38299577	TRUE	FALSE
chr10	ZNF37A	38383263	TRUE	FALSE
chr10	LOC100129055	38464598	FALSE	FALSE
chr10	HSD17B7P2	38645307	TRUE	FALSE
chr10	SEPT7P9	38691780	TRUE	FALSE
chr10	LINC00999	38717073	TRUE	TRUE
chr10	ACTR3BP5	38989726	FALSE	FALSE
chr10	LOC441666	42863493	TRUE	FALSE
chr10	CCNYL2	42967688	FALSE	FALSE
chr10	LINC00839	42970938	TRUE	FALSE
chr10	ZNF37BP	43048318	TRUE	FALSE
chr10	ZNF33B	43134285	TRUE	FALSE
chr10	LINC01518	43187207	FALSE	FALSE
chr10	LOC283028	43250651	FALSE	FALSE
chr10	LOC105378269	43250589	FALSE	FALSE
chr10	BMS1	43277953	TRUE	FALSE
chr10	LOC101929445	43366968	FALSE	FALSE
chr10	LINC01264	43476955	FALSE	FALSE
chr10	RET	43572516	FALSE	FALSE
chr10	CSGALNACT2	43633892	TRUE	FALSE
chr10	RASGEF1A	43725187	TRUE	FALSE
chr10	FXYD4	43867091	FALSE	FALSE
chr10	HNRNPF	43904656	TRUE	FALSE
chr10	ZNF487	43932573	FALSE	FALSE
chr10	ZNF239	44070066	TRUE	FALSE
chr10	ZNF485	44101854	TRUE	FALSE
chr10	ZNF32-AS3	44124264	FALSE	FALSE
chr10	ZNF32	44144326	TRUE	FALSE
chr10	ZNF32-AS1	44139319	FALSE	FALSE
chr10	ZNF32-AS2	44141389	FALSE	FALSE
chr10	LOC102724264	44274273	FALSE	FALSE
chr10	HNRNPA3P1	44285865	TRUE	FALSE
chr10	LINC00619	44340753	FALSE	FALSE
chr10	LINC00840	44354858	FALSE	FALSE
chr10	LINC00841	44404743	FALSE	FALSE
chr10	C10orf142	44788197	FALSE	FALSE
chr10	CXCL12	44880545	FALSE	FALSE
chr10	TMEM72-AS1	45455137	FALSE	FALSE
chr10	TMEM72	45406763	FALSE	FALSE
chr10	RASSF4	45455218	FALSE	FALSE
chr10	C10orf10	45474330	FALSE	FALSE
chr10	C10orf25	45496358	FALSE	FALSE
chr10	ZNF22	45496272	TRUE	FALSE
chr10	RSU1P2	45650044	FALSE	FALSE
chr10	ANKRD30BP3	45650109	FALSE	FALSE
chr10	OR13A1	45811056	FALSE	FALSE
chr10	ALOX5	45869613	TRUE	FALSE
chr10	LOC102724323	45948569	FALSE	FALSE
chr10	MARCH8	46030842	TRUE	FALSE
chr10	ZFAND4	46168261	FALSE	FALSE
chr10	WASHC2C	46222647	TRUE	FALSE
chr10	AGAP4	46342921	TRUE	TRUE
chr10	BMS1P5	46762892	TRUE	TRUE
chr10	FAM35BP	46897640	FALSE	TRUE
chr10	LOC102724593	46951471	FALSE	FALSE
chr10	SYT15	46970601	FALSE	FALSE
chr10	GPRIN2	46993545	FALSE	FALSE
chr10	NPY4R	47083533	FALSE	FALSE
chr10	CH17-360D5.1	47086724	FALSE	FALSE
chr10	LINC00842	47151400	FALSE	TRUE
chr10	HNRNPA1P33	47133836	FALSE	FALSE
chr10	BMS1P6	48203780	TRUE	TRUE
chr10	FAM35DP	47379719	FALSE	TRUE
chr10	ANTXRLP1	47640844	FALSE	FALSE
chr10	ANTXRL	47658232	FALSE	FALSE
chr10	FAM25BP	47740303	FALSE	TRUE
chr10	ANXA8L1	47746849	FALSE	TRUE
chr10	CTSLP2	48155942	FALSE	TRUE
chr10	AGAP9	48237508	TRUE	TRUE
chr10	ANXA8	48271368	FALSE	TRUE
chr10	LOC107001062	48332197	FALSE	FALSE
chr10	LOC105378292	48324886	FALSE	FALSE
chr10	ZNF488	48355023	FALSE	FALSE
chr10	RBP3	48390991	FALSE	FALSE
chr10	GDF2	48416872	TRUE	FALSE
chr10	GDF10	48439138	FALSE	FALSE
chr10	GLUD1P7	48952591	FALSE	TRUE
chr10	AGAP12P	49239658	TRUE	TRUE
chr10	FRMPD2	49459800	FALSE	FALSE
chr10	MAPK8	49514681	TRUE	FALSE
chr10	ARHGAP22	49813176	TRUE	FALSE
chr10	WDFY4	49893517	FALSE	FALSE
chr10	LRRC18	50122280	FALSE	FALSE
chr10	VSTM4	50323577	FALSE	FALSE
chr10	FAM170B-AS1	50329883	FALSE	FALSE
chr10	FAM170B	50342065	FALSE	FALSE
chr10	C10orf128	50396445	TRUE	FALSE
chr10	C10orf71-AS1	50506938	TRUE	FALSE
chr10	C10orf71	50507186	TRUE	FALSE
chr10	DRGX	50604062	FALSE	FALSE
chr10	ERCC6	50747169	TRUE	FALSE
chr10	PGBD3	50732327	FALSE	FALSE
chr10	SLC18A3	50818346	FALSE	FALSE
chr10	CHAT	50822082	FALSE	FALSE
chr10	C10orf53	50887683	FALSE	FALSE
chr10	OGDHL	50970425	FALSE	FALSE
chr10	PARG	51371371	TRUE	TRUE
chr10	PARGP1	51371344	TRUE	TRUE
chr10	TIMM23B	51371378	FALSE	TRUE
chr10	AGAP7P	51486327	TRUE	FALSE
chr10	MSMB	51549552	FALSE	FALSE
chr10	NCOA4	51565107	TRUE	FALSE
chr10	TIMM23	51623386	TRUE	TRUE
chr10	AGAP6	51748077	TRUE	TRUE
chr10	FAM21EP	51827563	TRUE	TRUE
chr10	WASHC2A	51827647	TRUE	TRUE
chr10	ASAH2	52008370	TRUE	FALSE
chr10	SGMS1	52383737	TRUE	FALSE
chr10	SGMS1-AS1	52384710	TRUE	FALSE
chr10	ASAH2B	52499447	FALSE	FALSE
chr10	A1CF	52645435	FALSE	FALSE
chr10	LOC102724719	52828312	FALSE	FALSE
chr10	PRKG1	52834233	FALSE	FALSE
chr10	CSTF2T	53459355	TRUE	FALSE
chr10	PRKG1-AS1	54073888	FALSE	FALSE
chr10	DKK1	54074040	FALSE	FALSE
chr10	LINC01468	54215032	FALSE	FALSE
chr10	MBL2	54531460	FALSE	FALSE
chr10	PCDH15	56561051	FALSE	FALSE
chr10	LOC105378311	56245989	FALSE	FALSE
chr10	MTRNR2L5	57358749	FALSE	FALSE
chr10	ZWINT	58121034	TRUE	FALSE
chr10	IPMK	60027694	TRUE	FALSE
chr10	CISD1	60028861	TRUE	FALSE
chr10	UBE2D1	60094738	TRUE	FALSE
chr10	TFAM	60144902	TRUE	FALSE
chr10	BICC1	60272903	FALSE	FALSE
chr10	FAM133CP	60474774	FALSE	FALSE
chr10	LINC00844	60759277	FALSE	FALSE
chr10	CCEPR	60936224	FALSE	FALSE
chr10	PHYHIPL	60937226	FALSE	FALSE
chr10	FAM13C	61122352	FALSE	FALSE
chr10	SLC16A9	61469649	TRUE	FALSE
chr10	MRLN	61513203	FALSE	FALSE
chr10	CCDC6	61666414	TRUE	FALSE
chr10	LINC01553	61720671	FALSE	FALSE
chr10	ANK3	62149742	FALSE	FALSE
chr10	CDK1	62538211	TRUE	FALSE
chr10	RHOBTB1	62704033	TRUE	FALSE
chr10	LINC00845	62776032	FALSE	FALSE
chr10	TMEM26	63213208	FALSE	FALSE
chr10	TMEM26-AS1	63239798	FALSE	FALSE
chr10	C10orf107	63422718	FALSE	FALSE
chr10	ARID5B	63661012	FALSE	FALSE
chr10	RTKN2	64028622	FALSE	FALSE
chr10	LOC283045	64134886	FALSE	FALSE
chr10	ZNF365	64133915	FALSE	FALSE
chr10	ADO	64564515	TRUE	FALSE
chr10	EGR2	64576140	FALSE	FALSE
chr10	NRBF2	64893006	TRUE	FALSE
chr10	JMJD1C	65028983	TRUE	FALSE
chr10	LOC105378330	65190334	FALSE	FALSE
chr10	JMJD1C-AS1	65224988	TRUE	FALSE
chr10	REEP3	65281122	TRUE	FALSE
chr10	ANXA2P3	66585284	FALSE	FALSE
chr10	LOC101928887	66684276	FALSE	FALSE
chr10	LINC01515	67331182	FALSE	FALSE
chr10	CTNNA3	69425443	FALSE	FALSE
chr10	LOC101928961	68771911	FALSE	FALSE
chr10	LRRTM3	68772023	FALSE	FALSE
chr10	DNAJC12	69597937	TRUE	FALSE
chr10	SIRT1	69651159	TRUE	FALSE
chr10	HERC4	69835103	TRUE	FALSE
chr10	POU5F1P5	69770640	FALSE	FALSE
chr10	MYPN	69869189	FALSE	FALSE
chr10	ATOH7	69991870	FALSE	FALSE
chr10	PBLD	70092684	TRUE	FALSE
chr10	HNRNPH3	70091767	TRUE	FALSE
chr10	RUFY2	70167051	TRUE	FALSE
chr10	DNA2	70231730	TRUE	FALSE
chr10	SLC25A16	70287280	TRUE	FALSE
chr10	TET1	70320116	TRUE	FALSE
chr10	CCAR1	70480900	TRUE	FALSE
chr10	STOX1	70587293	FALSE	FALSE
chr10	DDX50	70661033	TRUE	FALSE
chr10	DDX21	70715878	TRUE	FALSE
chr10	KIF1BP	70748476	TRUE	FALSE
chr10	SRGN	70847783	TRUE	FALSE
chr10	VPS26A	70883908	TRUE	FALSE
chr10	SUPV3L1	70939959	TRUE	FALSE
chr10	LOC101928994	70992246	FALSE	FALSE
chr10	HKDC1	70980058	FALSE	FALSE
chr10	HK1	71029755	TRUE	FALSE
chr10	TACR2	71176674	FALSE	FALSE
chr10	TSPAN15	71211225	FALSE	FALSE
chr10	NEUROG3	71333210	FALSE	FALSE
chr10	C10orf35	71390002	TRUE	FALSE
chr10	COL13A1	71561643	FALSE	FALSE
chr10	H2AFY2	71812356	FALSE	FALSE
chr10	AIFM2	71892690	TRUE	FALSE
chr10	TYSND1	71906496	TRUE	FALSE
chr10	SAR1A	71930285	TRUE	FALSE
chr10	PPA1	71993190	TRUE	FALSE
chr10	NPFFR1	72043450	FALSE	FALSE
chr10	LRRC20	72142406	TRUE	FALSE
chr10	EIF4EBP2	72163860	TRUE	FALSE
chr10	NODAL	72207704	FALSE	FALSE
chr10	PALD1	72238563	FALSE	FALSE
chr10	PRF1	72362531	TRUE	FALSE
chr10	ADAMTS14	72432261	TRUE	FALSE
chr10	TBATA	72545175	FALSE	FALSE
chr10	SGPL1	72575703	TRUE	FALSE
chr10	PCBD1	72648543	TRUE	FALSE
chr10	LOC105378349	72698809	FALSE	FALSE
chr10	UNC5B	72972291	TRUE	FALSE
chr10	UNC5B-AS1	72977985	FALSE	FALSE
chr10	SLC29A3	73079009	TRUE	FALSE
chr10	CDH23	73156690	FALSE	FALSE
chr10	CDH23-AS1	73271677	FALSE	FALSE
chr10	C10orf105	73497581	FALSE	FALSE
chr10	VSIR	73533337	TRUE	FALSE
chr10	PSAP	73611132	TRUE	FALSE
chr10	CHST3	73724119	FALSE	FALSE
chr10	SPOCK2	73848790	FALSE	FALSE
chr10	ASCC1	73976199	TRUE	FALSE
chr10	ANAPC16	73975757	TRUE	FALSE
chr10	DDIT4	74033676	TRUE	FALSE
chr10	DNAJB12	74114907	TRUE	FALSE
chr10	MICU1	74385949	TRUE	FALSE
chr10	MCU	74451888	TRUE	FALSE
chr10	OIT3	74653313	FALSE	FALSE
chr10	PLA2G12B	74714577	FALSE	FALSE
chr10	P4HA1	74856732	TRUE	FALSE
chr10	NUDT13	74870132	TRUE	FALSE
chr10	ECD	74927853	TRUE	FALSE
chr10	FAM149B1	74927876	TRUE	FALSE
chr10	DNAJC9	75007089	TRUE	FALSE
chr10	MRPS16	75012451	TRUE	FALSE
chr10	DNAJC9-AS1	75012498	TRUE	FALSE
chr10	CFAP70	75118617	FALSE	FALSE
chr10	ANXA7	75173843	TRUE	FALSE
chr10	MSS51	75193319	FALSE	FALSE
chr10	PPP3CB	75255782	TRUE	FALSE
chr10	PPP3CB-AS1	75255509	TRUE	FALSE
chr10	USP54	75351108	TRUE	FALSE
chr10	MYOZ1	75401515	FALSE	FALSE
chr10	SYNPO2L	75410797	FALSE	FALSE
chr10	AGAP5	75457554	TRUE	FALSE
chr10	BMS1P4	75490272	TRUE	FALSE
chr10	GLUD1P3	75490319	TRUE	FALSE
chr10	SEC24C	75504130	TRUE	FALSE
chr10	FUT11	75532048	TRUE	FALSE
chr10	CHCHD1	75541807	TRUE	FALSE
chr10	ZSWIM8	75545381	TRUE	FALSE
chr10	ZSWIM8-AS1	75561157	TRUE	FALSE
chr10	NDST2	75571589	TRUE	FALSE
chr10	CAMK2G	75634349	TRUE	FALSE
chr10	C10orf55	75682535	FALSE	FALSE
chr10	PLAU	75670858	TRUE	FALSE
chr10	VCL	75757871	TRUE	FALSE
chr10	AP3M1	75910843	TRUE	FALSE
chr10	ADK	75936246	TRUE	FALSE
chr10	LOC102723439	76289082	FALSE	FALSE
chr10	KAT6B	76586170	TRUE	FALSE
chr10	LOC101929165	76672543	FALSE	FALSE
chr10	DUPD1	76818272	FALSE	FALSE
chr10	DUSP13	76868970	TRUE	FALSE
chr10	SAMD8	76871392	TRUE	FALSE
chr10	VDAC2	76969911	TRUE	FALSE
chr10	COMTD1	76995770	TRUE	FALSE
chr10	ZNF503-AS1	77056140	FALSE	FALSE
chr10	ZNF503	77161652	FALSE	FALSE
chr10	ZNF503-AS2	77163922	FALSE	FALSE
chr10	LOC101929234	77168914	FALSE	FALSE
chr10	C10orf11	77191403	FALSE	FALSE
chr10	LOC105378367	77472212	FALSE	FALSE
chr10	KCNMA1	79397577	FALSE	FALSE
chr10	KCNMA1-AS1	78647801	FALSE	FALSE
chr10	KCNMA1-AS2	78900588	FALSE	FALSE
chr10	KCNMA1-AS3	79110629	FALSE	FALSE
chr10	DLG5	79686348	TRUE	FALSE
chr10	DLG5-AS1	79686569	FALSE	FALSE
chr10	POLR3A	79789298	TRUE	FALSE
chr10	RPS24	79793517	TRUE	FALSE
chr10	LINC00856	80008381	FALSE	FALSE
chr10	LINC00595	80027084	FALSE	FALSE
chr10	ZMIZ1-AS1	80827205	FALSE	FALSE
chr10	ZMIZ1	80828791	TRUE	FALSE
chr10	PPIF	81107219	TRUE	FALSE
chr10	ZCCHC24	81205383	TRUE	FALSE
chr10	LOC729815	81270738	FALSE	FALSE
chr10	EIF5AL1	81272356	TRUE	FALSE
chr10	SFTPA2	81320217	FALSE	FALSE
chr10	SFTPA1	81370694	FALSE	FALSE
chr10	LOC105378385	81422941	FALSE	FALSE
chr10	BEND3P3	81442730	FALSE	FALSE
chr10	NUTM2B	81462982	FALSE	TRUE
chr10	NUTM2B-AS1	81586350	TRUE	FALSE
chr10	LOC642361	81585657	TRUE	FALSE
chr10	BMS1P21	81664653	FALSE	FALSE
chr10	MBL1P	81679933	FALSE	FALSE
chr10	SFTPD	81708861	FALSE	FALSE
chr10	TMEM254-AS1	81838949	FALSE	FALSE
chr10	TMEM254	81838401	TRUE	FALSE
chr10	PLAC9	81892257	FALSE	FALSE
chr10	ANXA11	81965328	TRUE	FALSE
chr10	LINC00857	81967465	FALSE	FALSE
chr10	LOC100130698	82007513	FALSE	TRUE
chr10	MAT1A	82049434	FALSE	FALSE
chr10	DYDC1	82116514	FALSE	FALSE
chr10	DYDC2	82104500	FALSE	FALSE
chr10	FAM213A	82168241	TRUE	FALSE
chr10	TSPAN14	82214037	TRUE	FALSE
chr10	LOC101929574	82295698	FALSE	FALSE
chr10	LOC102723703	82291005	FALSE	FALSE
chr10	SH2D4B	82297657	FALSE	FALSE
chr10	NRG3	83635069	FALSE	FALSE
chr10	NRG3-AS1	83992676	FALSE	FALSE
chr10	LOC105378397	85436845	FALSE	FALSE
chr10	GHITM	85899184	TRUE	FALSE
chr10	HOST2	85931832	FALSE	FALSE
chr10	C10orf99	85933553	FALSE	FALSE
chr10	CDHR1	85954390	FALSE	FALSE
chr10	LRIT2	85985345	FALSE	FALSE
chr10	LRIT1	86001217	FALSE	FALSE
chr10	RGR	86004808	FALSE	FALSE
chr10	LINC00858	86039735	TRUE	FALSE
chr10	CCSER2	86088344	TRUE	FALSE
chr10	LINC01519	86958661	FALSE	FALSE
chr10	LOC101929646	87192528	FALSE	FALSE
chr10	LOC101929662	87192618	FALSE	FALSE
chr10	LINC01520	87209348	FALSE	FALSE
chr10	GRID1-AS1	87337487	FALSE	FALSE
chr10	GRID1	88126250	FALSE	FALSE
chr10	WAPL	88281541	TRUE	FALSE
chr10	OPN4	88414313	FALSE	FALSE
chr10	LDB3	88428425	FALSE	FALSE
chr10	BMPR1A	88516395	TRUE	FALSE
chr10	MMRN2	88717425	FALSE	FALSE
chr10	SNCG	88715557	TRUE	FALSE
chr10	ADIRF	88728187	FALSE	FALSE
chr10	AGAP11	88730497	TRUE	FALSE
chr10	FAM25A	88780045	FALSE	FALSE
chr10	GLUD1	88854804	TRUE	FALSE
chr10	FAM35A	88854952	TRUE	FALSE
chr10	NUTM2A	88985204	TRUE	TRUE
chr10	NUTM2A-AS1	89102315	TRUE	TRUE
chr10	LINC00863	89102492	TRUE	TRUE
chr10	NUTM2D	89117476	TRUE	TRUE
chr10	LINC00864	89167457	FALSE	TRUE
chr10	MINPP1	89264222	TRUE	FALSE
chr10	PAPSS2	89419475	FALSE	FALSE
chr10	ATAD1	89577988	TRUE	FALSE
chr10	CFL1P1	89578069	FALSE	FALSE
chr10	KLLN	89623194	FALSE	FALSE
chr10	PTEN	89623194	TRUE	FALSE
chr10	RNLS	90343082	FALSE	FALSE
chr10	LIPJ	90346518	FALSE	FALSE
chr10	LIPF	90424145	FALSE	FALSE
chr10	LIPK	90484300	FALSE	FALSE
chr10	LIPN	90521162	FALSE	FALSE
chr10	LIPM	90562486	FALSE	FALSE
chr10	ANKRD22	90611732	FALSE	FALSE
chr10	STAMBPL1	90639943	FALSE	FALSE
chr10	ACTA2-AS1	90692440	FALSE	FALSE
chr10	ACTA2	90751154	FALSE	FALSE
chr10	FAS	90750315	FALSE	FALSE
chr10	FAS-AS1	90752732	FALSE	FALSE
chr10	CH25H	90967071	FALSE	FALSE
chr10	LIPA	91011796	FALSE	FALSE
chr10	IFIT2	91061705	FALSE	FALSE
chr10	IFIT3	91087575	FALSE	FALSE
chr10	IFIT1B	91137812	FALSE	FALSE
chr10	IFIT1	91152302	FALSE	FALSE
chr10	IFIT5	91174324	FALSE	FALSE
chr10	SLC16A12	91295313	FALSE	FALSE
chr10	SLC16A12-AS1	91215747	FALSE	FALSE
chr10	PANK1	91403648	TRUE	FALSE
chr10	FLJ37201	91457685	FALSE	FALSE
chr10	KIF20B	91461346	TRUE	FALSE
chr10	LINC00865	91589249	FALSE	FALSE
chr10	LINC01375	91717130	FALSE	FALSE
chr10	LOC101926942	92300562	FALSE	FALSE
chr10	HTR7	92617671	FALSE	FALSE
chr10	RPP30	92631708	TRUE	FALSE
chr10	ANKRD1	92681032	FALSE	FALSE
chr10	XLOC_008559	92707056	FALSE	FALSE
chr10	LOC105378430	92792922	FALSE	FALSE
chr10	LINC00502	92805564	FALSE	FALSE
chr10	NUDT9P1	92912837	FALSE	FALSE
chr10	PCGF5	92922768	TRUE	FALSE
chr10	HECTD2-AS1	93371217	FALSE	FALSE
chr10	HECTD2	93170041	TRUE	FALSE
chr10	PPP1R3C	93392858	FALSE	FALSE
chr10	TNKS2-AS1	93558048	FALSE	FALSE
chr10	TNKS2	93558150	TRUE	FALSE
chr10	FGFBP3	93669258	TRUE	FALSE
chr10	BTAF1	93683735	TRUE	FALSE
chr10	CPEB3	94003036	FALSE	FALSE
chr10	MARCH5	94050919	TRUE	FALSE
chr10	MARK2P9	94178417	FALSE	FALSE
chr10	IDE	94333852	TRUE	FALSE
chr10	KIF11	94352824	TRUE	FALSE
chr10	HHEX	94449680	TRUE	FALSE
chr10	EXOC6	94608211	TRUE	FALSE
chr10	CYP26C1	94821020	FALSE	FALSE
chr10	CYP26A1	94833646	TRUE	FALSE
chr10	MYOF	95242074	FALSE	FALSE
chr10	CEP55	95256368	TRUE	FALSE
chr10	FFAR4	95326421	FALSE	FALSE
chr10	RBP4	95361501	FALSE	FALSE
chr10	PDE6C	95372344	FALSE	FALSE
chr10	FRA10AC1	95462329	TRUE	FALSE
chr10	LGI1	95517565	FALSE	FALSE
chr10	SLC35G1	95653726	TRUE	FALSE
chr10	PIPSL	95721672	TRUE	FALSE
chr10	PLCE1	95753745	FALSE	FALSE
chr10	PLCE1-AS2	95868551	FALSE	FALSE
chr10	PLCE1-AS1	96046827	FALSE	FALSE
chr10	NOC3L	96122733	TRUE	FALSE
chr10	TBC1D12	96162185	TRUE	FALSE
chr10	HELLS	96305523	TRUE	FALSE
chr10	CYP2C18	96443250	FALSE	FALSE
chr10	CYP2C19	96522437	FALSE	FALSE
chr10	CYP2C9	96698414	FALSE	FALSE
chr10	CYP2C8	96829254	FALSE	FALSE
chr10	ACSM6	96953956	FALSE	FALSE
chr10	PDLIM1	97050905	TRUE	FALSE
chr10	SORBS1	97200937	TRUE	FALSE
chr10	ALDH18A1	97416567	TRUE	FALSE
chr10	TCTN3	97453900	TRUE	FALSE
chr10	ENTPD1	97515408	FALSE	FALSE
chr10	CC2D2B	97759847	FALSE	FALSE
chr10	ENTPD1-AS1	97849992	FALSE	FALSE
chr10	CCNJ	97803158	TRUE	FALSE
chr10	ZNF518A	97890036	TRUE	FALSE
chr10	BLNK	98031273	FALSE	FALSE
chr10	DNTT	98064084	FALSE	FALSE
chr10	OPALIN	98119122	FALSE	FALSE
chr10	TLL2	98273683	FALSE	FALSE
chr10	TM9SF3	98346809	TRUE	FALSE
chr10	PIK3AP1	98480279	TRUE	FALSE
chr10	LOC102723665	98592215	FALSE	FALSE
chr10	LCOR	98592016	TRUE	FALSE
chr10	SLIT1	98945683	FALSE	FALSE
chr10	SLIT1-AS1	98862512	FALSE	FALSE
chr10	ARHGAP19-SLIT1	99052430	FALSE	FALSE
chr10	ARHGAP19	99052430	TRUE	FALSE
chr10	FRAT1	99079021	TRUE	FALSE
chr10	FRAT2	99094458	TRUE	FALSE
chr10	RRP12	99161127	TRUE	FALSE
chr10	PGAM1	99185881	TRUE	FALSE
chr10	EXOSC1	99205774	TRUE	FALSE
chr10	ZDHHC16	99205887	TRUE	FALSE
chr10	MMS19	99258366	TRUE	FALSE
chr10	UBTD1	99258638	TRUE	FALSE
chr10	ANKRD2	99332197	FALSE	FALSE
chr10	HOGA1	99344101	FALSE	FALSE
chr10	C10orf62	99349449	FALSE	FALSE
chr10	MORN4	99393344	TRUE	FALSE
chr10	PI4K2A	99400442	TRUE	FALSE
chr10	AVPI1	99447015	TRUE	FALSE
chr10	MARVELD1	99473464	TRUE	FALSE
chr10	ZFYVE27	99496877	TRUE	FALSE
chr10	SFRP5	99531756	FALSE	FALSE
chr10	LINC00866	99609555	FALSE	FALSE
chr10	GOLGA7B	99609994	FALSE	FALSE
chr10	CRTAC1	99790585	FALSE	FALSE
chr10	R3HCC1L	99894380	TRUE	FALSE
chr10	LOXL4	100028007	FALSE	FALSE
chr10	PYROXD2	100174978	FALSE	FALSE
chr10	HPS1	100206720	TRUE	FALSE
chr10	LOC101927278	100206077	TRUE	FALSE
chr10	HPSE2	100995632	FALSE	FALSE
chr10	CNNM1	101088855	FALSE	FALSE
chr10	GOT1	101190530	TRUE	FALSE
chr10	LINC01475	101290934	FALSE	FALSE
chr10	NKX2-3	101292689	FALSE	FALSE
chr10	SLC25A28	101380221	TRUE	FALSE
chr10	ENTPD7	101419262	TRUE	FALSE
chr10	COX15	101492423	TRUE	FALSE
chr10	CUTC	101491957	TRUE	FALSE
chr10	ABCC2	101542354	FALSE	FALSE
chr10	DNMBP	101673849	TRUE	FALSE
chr10	DNMBP-AS1	101686965	FALSE	FALSE
chr10	CPN1	101841642	FALSE	FALSE
chr10	ERLIN1	101945814	TRUE	FALSE
chr10	CHUK	101989367	TRUE	FALSE
chr10	CWF19L1	102027438	TRUE	FALSE
chr10	BLOC1S2	102046469	TRUE	FALSE
chr10	PKD2L1	102090243	FALSE	FALSE
chr10	SCD	102106771	TRUE	FALSE
chr10	OLMALINC	102133332	TRUE	FALSE
chr10	WNT8B	102222811	FALSE	FALSE
chr10	SEC31B	102279595	TRUE	FALSE
chr10	NDUFB8	102289680	TRUE	FALSE
chr10	HIF1AN	102295640	TRUE	FALSE
chr10	PAX2	102505467	FALSE	FALSE
chr10	SLF2	102672325	TRUE	FALSE
chr10	SEMA4G	102732285	TRUE	FALSE
chr10	MRPL43	102747272	TRUE	FALSE
chr10	TWNK	102747292	TRUE	FALSE
chr10	LZTS2	102758105	TRUE	FALSE
chr10	PDZD7	102790914	FALSE	FALSE
chr10	SFXN3	102790995	TRUE	FALSE
chr10	KAZALD1	102820998	TRUE	FALSE
chr10	TLX1NB	102890903	FALSE	FALSE
chr10	TLX1	102891060	FALSE	FALSE
chr10	LINC01514	102936078	FALSE	FALSE
chr10	LBX1	102988717	FALSE	FALSE
chr10	LBX1-AS1	102989350	FALSE	FALSE
chr10	LOC101927419	103023307	FALSE	FALSE
chr10	BTRC	103113789	TRUE	FALSE
chr10	POLL	103348027	TRUE	FALSE
chr10	DPCD	103348044	TRUE	FALSE
chr10	FBXW4	103454743	TRUE	FALSE
chr10	FGF8	103535759	FALSE	FALSE
chr10	NPM3	103543170	TRUE	FALSE
chr10	MGEA5	103578222	TRUE	FALSE
chr10	KCNIP2-AS1	103578824	FALSE	FALSE
chr10	KCNIP2	103603677	TRUE	FALSE
chr10	C10orf76	103815932	FALSE	FALSE
chr10	HPS6	103825123	TRUE	FALSE
chr10	LDB1	103880230	TRUE	FALSE
chr10	PPRC1	103892750	TRUE	FALSE
chr10	NOLC1	103911932	TRUE	FALSE
chr10	ELOVL3	103986034	FALSE	FALSE
chr10	PITX3	104001231	FALSE	FALSE
chr10	GBF1	104005254	TRUE	FALSE
chr10	NFKB2	104155352	TRUE	FALSE
chr10	PSD	104169041	FALSE	FALSE
chr10	FBXL15	104179570	TRUE	FALSE
chr10	CUEDC2	104192423	TRUE	FALSE
chr10	RPARP-AS1	104209573	TRUE	FALSE
chr10	C10orf95	104211300	FALSE	FALSE
chr10	MFSD13A	104221169	TRUE	FALSE
chr10	ACTR1A	104262512	TRUE	FALSE
chr10	SUFU	104263718	TRUE	FALSE
chr10	TRIM8	104404251	TRUE	FALSE
chr10	ARL3	104474190	TRUE	FALSE
chr10	SFXN2	104474297	TRUE	FALSE
chr10	WBP1L	104503726	TRUE	FALSE
chr10	CYP17A1	104597290	FALSE	FALSE
chr10	BORCS7	104613966	TRUE	FALSE
chr10	BORCS7-ASMT	104613966	FALSE	FALSE
chr10	AS3MT	104629209	FALSE	FALSE
chr10	CNNM2	104678074	TRUE	FALSE
chr10	NT5C2	104953063	TRUE	FALSE
chr10	RPEL1	105005643	FALSE	FALSE
chr10	INA	105036919	FALSE	FALSE
chr10	PCGF6	105110891	TRUE	FALSE
chr10	TAF5	105127709	TRUE	FALSE
chr10	USMG5	105156270	TRUE	FALSE
chr10	PDCD11	105156411	TRUE	FALSE
chr10	CALHM2	105212162	FALSE	FALSE
